unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,cntlaffi,pubprime,pubsecon,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10,level11,level12,fopna,fopna1,fopna2,accrd1,accrd2,regaccrd,accrd3,accrd4,saccr,openadmp,admcon1,admcon2,admcon3,admcon4,admcon5,admcon6,admcon7,admcon8,appdate,"xapplcnm",applcnm,"xapplcnw",applcnw,"xadmssnm",admssnm,"xadmssnw",admssnw,"xenrlftm",enrlftm,"xenrlftw",enrlftw,"xenrlptm",enrlptm,"xenrlptw",enrlptw,satactdt,"xsatnum",satnum,"xsatpct",satpct,"xactnum",actnum,"xactpct",actpct,"xsatvr25",satvr25,"xsatvr75",satvr75,"xsatmt25",satmt25,"xsatmt75",satmt75,"xactcm25",actcm25,"xactcm75",actcm75,"xacten25",acten25,"xacten75",acten75,"xactmt25",actmt25,"xactmt75",actmt75,credits1,credits2,credits3,credits4,slo1,slo2,slo3,slo4,slo5,slo51,slo52,slo53,slo6,slo7,slo8,slo81,slo82,slo83,slo9,yrscoll,stusrv1,stusrv2,stusrv3,stusrv4,stusrv8,stusrv9,libfac,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,insttoyr,pctpost,calsys,apfee,"xappfeeu",applfeeu,"xappfeeg",applfeeg,"xappfeep",applfeep,ft_ug,ft_ftug,ft_gd,ft_fp,pt_ug,pt_ftug,pt_gd,tuitvary,room,"xroomcap",roomcap,board,"xmealswk",mealswk,"xroomamt",roomamt,"xbordamt",boardamt,"xrmbdamt",rmbrdamt,"xenrlm",enrlm,"xenrlw",enrlw,"xenrlt",enrlt,"xapplcn",applcn,"xadmssn",admssn,"xenrlft",enrlft,"xenrlpt",enrlpt
101462,1,0,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101471,1,0,-2,0,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-2,0,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101480,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,8,1,0,1,2,3,3,1,3,3,3,1,1,2,"R",980,"R",1472,"R",875,"R",1313,"R",483,"R",561,"R",20,"R",14,2,"R",235,"R",22,"R",889,"R",82,"R",400,"R",530,"R",410,"R",530,"R",17,"R",22,"R",16,"R",23,"R",16,"R",22,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126,-2,-2,1,1,"R",20,"R",20,"A",,1,1,1,2,1,1,1,1,1,"R",1476,2,"A",,"R",1628,"R",2138,"A",,"R",503,"R",575,"R",1078,"R",2452,"R",2188,"R",1044,"R",34
101499,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,8,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,1,"R",128,3,"A",,"R",2800,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101505,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,8,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101514,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,8,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101523,1,0,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101541,0,1,0,0,0,0,4,-2,-2,54,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,8,1,0,1,2,1,3,1,2,2,3,1,1,2,"B",,"R",271,"B",,"R",212,"B",,"R",83,"B",,"B",,2,"R",5,"R",6,"R",83,"R",100,"R",490,"R",800,"R",490,"R",710,"R",19,"R",27,"R",19,"R",29,"R",17,"R",25,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",249,1,"R",20,"R",3398,"R",2232,"A",,"B",,"R",83,"R",83,"R",271,"R",212,"R",83,"B",
101569,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,8,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101587,0,1,0,0,0,0,1,2,0,-2,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,1,8,1,0,1,2,1,3,1,2,3,3,1,1,2,"R",322,"R",408,"R",247,"R",325,"R",144,"R",173,"R",2,"R",3,2,"R",1,"R",1,"R",321,"R",99,"B",,"B",,"B",,"B",,"R",16,"R",22,"R",15,"R",22,"R",15,"R",21,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,146,1,146,1,146,1,146,-2,-2,1,1,"R",20,"R",20,"A",,1,1,1,2,1,1,1,1,1,"R",833,1,"R",19,"R",1460,"R",1764,"A",,"R",146,"R",176,"R",322,"R",730,"R",572,"R",317,"R",5
101602,1,1,-2,1,1,0,1,2,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,8,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101648,0,1,-2,0,0,1,3,-2,-2,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-2,0,1,8,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,2,-2,1,342,2,-2,2,-2,-2,-2,1,1,"R",35,"A",,"A",,1,1,-2,-2,2,2,-2,1,1,"R",550,1,"R",19,"A",,"A",,"R",3000,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101675,0,1,0,0,0,0,4,-2,-2,55,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,8,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,-2,-2,1,1,"R",25,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",488,1,"R",19,"R",2400,"R",1968,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101693,0,1,0,0,0,0,4,-2,-2,75,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,1,8,1,0,1,2,1,2,1,2,3,3,1,1,2,"R",143,"R",271,"R",132,"R",245,"R",80,"R",138,"R",5,"R",8,2,"R",39,"R",9,"R",222,"R",91,"B",,"B",,"B",,"B",,"R",18,"R",22,"R",19,"R",23,"R",17,"R",21,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,-2,1,1,1,0,0,0,1,1,0,1,0,0,0,0,2,-2,1,337,1,337,1,337,-2,-2,1,1,"R",30,"R",40,"A",,1,1,1,2,1,1,1,2,1,"R",400,1,"R",21,"A",,"A",,"R",5440,"R",85,"R",146,"R",231,"R",414,"R",377,"R",218,"R",13
101709,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,1,1,8,1,0,1,2,1,2,1,1,2,2,1,1,2,"R",414,"R",920,"R",308,"R",704,"R",180,"R",334,"R",6,"R",9,2,"R",0,"R",0,"R",503,"R",93,"B",,"B",,"B",,"B",,"R",19,"R",24,"R",19,"R",26,"R",17,"R",23,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,146,1,146,2,-2,-2,-2,1,1,"R",25,"R",25,"A",,1,1,1,2,1,1,1,1,1,"R",1200,1,"R",21,"R",2364,"R",1330,"A",,"R",186,"R",343,"R",529,"R",1334,"R",1012,"R",514,"R",15
101736,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,8,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,1,"R",76,3,"A",,"R",1675,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101879,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,1,8,1,0,1,2,2,2,1,2,3,3,1,1,2,"R",638,"R",997,"R",506,"R",792,"R",310,"R",479,"R",6,"R",8,2,"R",11,"R",1,"R",782,"R",99,"R",380,"R",480,"R",410,"R",450,"R",18,"R",24,"R",18,"R",25,"R",17,"R",23,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,146,1,146,1,146,1,146,-2,-2,1,1,"R",25,"R",25,"A",,1,1,1,2,1,1,1,1,1,"R",900,2,"A",,"R",1960,"R",2312,"A",,"R",316,"R",487,"R",803,"R",1635,"R",1298,"R",789,"R",14
101897,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,8,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101912,0,1,0,0,0,0,4,-2,-2,95,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,8,1,0,1,2,1,3,1,2,1,3,1,1,1,"R",446,"R",659,"R",167,"R",240,"R",132,"R",200,"R",3,"R",1,1,"R",213,"R",63,"R",198,"R",59,"R",410,"R",530,"R",360,"R",500,"R",16,"R",21,"R",15,"R",21,"R",15,"R",19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",20,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",1291,1,"R",19,"R",2588,"R",3540,"A",,"R",135,"R",201,"R",336,"R",1105,"R",407,"R",332,"R",4
101949,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,8,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101958,1,0,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",90,"A",,"A",,1,1,-2,-2,1,1,-2,2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
101994,1,0,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
102030,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,8,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,0,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
102049,1,1,1,0,0,0,4,-2,-2,54,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,8,0,0,1,2,1,2,1,1,1,3,1,1,2,"R",706,"R",1368,"R",604,"R",1255,"R",256,"R",424,"R",1,"R",1,2,"R",353,"R",52,"R",551,"R",81,"R",510,"R",630,"R",520,"R",630,"R",22,"R",28,"R",22,"R",29,"R",20,"R",27,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126,-2,-2,4,1,"R",25,"R",25,"R",50,1,1,1,1,1,1,1,2,1,"R",1860,1,"R",19,"R",2554,"R",2690,"A",,"R",257,"R",425,"R",682,"R",2074,"R",1859,"R",680,"R",2
102067,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,8,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
102076,1,1,-2,1,1,0,1,2,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,8,0,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,1,"R",76,1,"R",15,"R",600,"R",1050,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
102094,1,1,1,0,0,0,1,2,0,-2,1,1,0,1,1,1,1,1,1,1,0,0,2,0,0,1,1,8,1,0,1,2,1,3,1,2,3,3,1,1,2,"R",1275,"R",2439,"R",601,"R",926,"R",455,"R",749,"R",146,"R",177,2,"R",11,"R",1,"R",1068,"R",89,"R",440,"R",460,"R",510,"R",565,"R",17,"R",23,"R",17,"R",24,"R",16,"R",22,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,134,1,134,1,134,-2,-2,1,1,"R",25,"R",25,"R",50,1,1,1,1,1,1,1,1,1,"R",1918,2,"A",,"R",2220,"R",1954,"A",,"R",601,"R",926,"R",1527,"R",3714,"R",1527,"R",1204,"R",323
102216,1,1,-2,0,1,0,3,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,2,"A",,"A",,"A",,1,1,-2,-2,1,1,-2,2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
102234,1,1,1,0,0,0,4,-2,-2,30,1,1,1,0,1,1,1,0,0,0,0,0,2,0,0,1,1,8,1,0,1,2,1,2,1,1,1,3,1,1,2,"R",403,"R",719,"R",313,"R",579,"R",118,"R",194,"R",0,"R",0,2,"R",117,"R",38,"R",279,"R",89,"R",490,"R",630,"R",490,"R",605,"R",20,"R",27,"R",21,"R",28,"R",19,"R",26,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,337,1,337,1,337,-2,-2,1,1,"R",25,"R",25,"A",,1,1,1,2,1,1,1,2,1,"R",918,1,"R",19,"R",3466,"R",3402,"A",,"R",118,"R",194,"R",312,"R",1122,"R",892,"R",312,"R",0
102261,0,1,0,0,0,0,3,-2,-2,-2,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,-2,0,0,1,2,1,2,1,2,1,3,1,1,2,"R",159,"R",120,"R",100,"R",76,"R",19,"R",23,"R",4,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",20,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",70,1,"R",15,"A",,"A",,"R",4000,"R",23,"R",23,"R",46,"R",279,"R",176,"R",42,"R",4
102270,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,8,1,0,2,2,1,2,1,2,2,2,1,1,2,"R",940,"R",1297,"R",439,"R",608,"R",156,"R",126,"R",4,"R",5,2,"R",49,"R",17,"R",175,"R",60,"R",310,"R",410,"R",320,"R",430,"R",15,"R",19,"R",15,"R",17,"R",15,"R",19,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,141,1,141,1,141,1,141,-2,-2,1,1,"R",25,"A",,"A",,1,1,2,2,1,2,2,2,1,"R",1108,1,"R",20,"A",,"A",,"R",4429,"R",160,"R",131,"R",291,"R",2237,"R",1047,"R",282,"R",9
102298,0,1,0,0,0,0,4,-2,-2,76,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,8,1,0,1,2,1,2,1,2,1,3,1,1,2,"R",722,"R",1217,"R",379,"R",666,"R",68,"R",81,"R",53,"R",11,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",660,2,"A",,"R",1600,"R",2100,"A",,"R",121,"R",92,"R",213,"R",1939,"R",1045,"R",149,"R",64
102313,1,0,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
102322,0,1,0,0,0,0,1,2,0,-2,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,1,1,8,1,0,1,2,1,3,1,3,3,3,1,1,2,"R",42,"R",97,"R",28,"R",69,"R",17,"R",36,"R",6,"R",18,2,"R",3,"R",4,"R",21,"R",27,"B",,"B",,"B",,"B",,"R",19,"R",22,"R",22,"R",26,"R",17,"R",22,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",20,"R",20,"A",,1,1,1,2,1,1,1,1,2,"A",,3,"A",,"A",,"A",,"A",,"R",23,"R",54,"R",77,"R",139,"R",97,"R",53,"R",24
