unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,cntlaffi,pubprime,pubsecon,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10,level11,level12,fopna,fopna1,fopna2,accrd1,accrd2,regaccrd,accrd3,accrd4,saccr,openadmp,admcon1,admcon2,admcon3,admcon4,admcon5,admcon6,admcon7,admcon8,appdate,"xapplcnm",applcnm,"xapplcnw",applcnw,"xadmssnm",admssnm,"xadmssnw",admssnw,"xenrlftm",enrlftm,"xenrlftw",enrlftw,"xenrlptm",enrlptm,"xenrlptw",enrlptw,satactdt,"xsatnum",satnum,"xsatpct",satpct,"xactnum",actnum,"xactpct",actpct,"xsatvr25",satvr25,"xsatvr75",satvr75,"xsatmt25",satmt25,"xsatmt75",satmt75,"xactcm25",actcm25,"xactcm75",actcm75,"xacten25",acten25,"xacten75",acten75,"xactmt25",actmt25,"xactmt75",actmt75,credits1,credits2,credits3,credits4,slo1,slo2,slo3,slo4,slo5,slo51,slo52,slo53,slo6,slo7,slo8,slo81,slo82,slo83,slo9,yrscoll,stusrv1,stusrv2,stusrv3,stusrv4,stusrv8,stusrv9,libfac,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,insttoyr,pctpost,calsys,apfee,"xappfeeu",applfeeu,"xappfeeg",applfeeg,"xappfeep",applfeep,ftstu,ft_ug,ft_ftug,ft_gd,ft_fp,ptstu,pt_ug,pt_ftug,pt_gd,tuitvary,room,"xroomcap",roomcap,board,"xmealswk",mealswk,"xroomamt",roomamt,"xbordamt",boardamt,"xrmbdamt",rmbrdamt,"xenrlm",enrlm,"xenrlw",enrlw,"xenrlt",enrlt,"xapplcn",applcn,"xadmssn",admssn,"xenrlft",enrlft,"xenrlpt",enrlpt
191959,1,1,0,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,2,2,2,1,2,3,2,3,2,2,"R",96,"R",7,"R",91,"R",7,"R",75,"R",7,"R",0,"R",0,2,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"A",,"A",,1,1,1,2,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",75,"R",7,"R",82,"R",103,"R",98,"R",82,"Z",0
191968,0,1,0,0,0,0,3,-2,-2,-2,1,1,0,0,1,0,1,0,0,0,0,0,2,-2,-2,1,1,1,1,0,1,2,1,2,1,1,1,2,1,1,2,"R",4824,"R",6481,"R",2478,"R",3892,"R",621,"R",897,"R",0,"R",0,2,"R",1506,"R",99,"R",341,"R",22,"R",540,"R",630,"R",550,"R",640,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,170,1,172,1,170,1,170,-2,-2,1,1,"R",55,"R",40,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",3957,1,"R",20,"R",4476,"R",4484,"A",,"R",621,"R",897,"R",1518,"R",11305,"R",6370,"R",1518,"Z",0
191986,1,1,0,1,1,0,1,9,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,1,1,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192004,1,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,0,1,1,0,0,2,2,1,1,1,3,2,2,3,3,2,"R",36,"R",155,"R",34,"R",148,"R",15,"R",65,"R",0,"R",0,2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,1,1,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",25,"A",,"A",,1,1,1,2,2,1,1,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",15,"R",65,"R",80,"R",191,"R",182,"R",80,"Z",0
192022,0,1,0,1,1,0,1,5,0,-2,0,1,1,1,0,0,0,0,0,0,0,0,2,-2,-2,1,1,1,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192040,0,1,0,0,0,0,4,-2,-2,80,0,0,0,0,1,0,1,0,1,1,0,0,2,-2,-2,1,1,1,1,0,1,2,1,4,1,4,1,3,1,4,2,"R",57,"R",78,"R",31,"R",41,"R",26,"R",26,"R",0,"R",0,2,"R",32,"R",62,"R",20,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",65,"R",65,"R",65,1,1,1,1,1,1,1,1,1,2,1,"R",300,3,"A",,"R",6860,"A",,"A",,"R",26,"R",26,"R",52,"R",135,"R",72,"R",52,"Z",0
192110,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,1,1,1,1,1,1,0,0,0,2,-2,-2,1,1,1,1,0,2,2,3,3,1,3,2,1,3,1,2,"R",691,"R",1097,"R",70,"R",67,"R",60,"R",53,"R",0,"R",0,2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",100,"R",100,"A",,1,1,1,1,2,1,1,2,1,2,1,"R",348,2,"A",,"A",,"A",,"R",7850,"R",60,"R",53,"R",113,"R",1788,"R",137,"R",113,"Z",0
192147,1,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",50,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192156,1,1,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,2,3,3,1,3,3,2,2,2,2,"R",270,"R",318,"R",109,"R",129,"R",107,"R",126,"R",2,"R",3,2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",50,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",109,"R",129,"R",238,"R",588,"R",238,"R",233,"R",5
192165,0,1,0,0,0,0,4,-2,-2,80,0,0,0,0,1,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,2,2,1,"R",150,1,"R",21,"A",,"A",,"R",2000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192192,0,1,0,0,0,0,4,-2,-2,54,0,0,0,0,1,0,1,0,0,0,0,0,2,-2,-2,1,1,1,1,0,1,2,1,2,1,2,1,3,1,1,2,"R",185,"R",495,"R",140,"R",405,"R",57,"R",138,"R",0,"R",0,2,"R",185,"R",95,"R",62,"R",31,"R",420,"R",530,"R",430,"R",530,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2,-2,1,115,1,115,1,115,-2,-2,4,1,"R",30,"R",30,"A",,1,1,2,2,2,1,1,2,1,2,1,"R",750,1,"R",19,"R",3460,"R",3840,"A",,"R",57,"R",138,"R",195,"R",680,"R",545,"R",195,"Z",0
192244,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,1,0,0,0,2,-2,-2,1,0,-2,0,0,1,2,3,3,2,1,2,3,3,3,1,"R",5,"B",,"R",5,"B",,"R",5,"B",,"B",,"B",,1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",25,1,"R",16,"A",,"A",,"R",3200,"R",5,"Z",0,"R",5,"R",5,"R",5,"R",5,"Z",0
192271,0,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,2,-2,-2,1,1,1,1,0,2,2,1,2,1,2,2,3,1,1,2,"R",11,"R",291,"R",6,"R",181,"R",3,"R",89,"R",0,"R",0,2,"R",89,"R",97,"R",3,"R",3,"R",420,"R",500,"R",410,"R",470,"R",16,"R",21,"R",14,"R",20,"R",17,"R",21,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",40,"A",,"A",,1,1,1,2,2,1,1,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",3,"R",89,"R",92,"R",302,"R",187,"R",92,"Z",0
192323,0,1,0,0,0,0,4,-2,-2,30,0,0,0,0,1,1,1,0,0,0,0,0,2,-2,-2,1,1,1,1,0,1,2,1,1,1,2,1,3,1,1,2,"R",1036,"R",1631,"R",760,"R",1214,"R",228,"R",333,"R",0,"R",0,2,"R",516,"R",92,"R",211,"R",38,"R",490,"R",600,"R",510,"R",600,"R",20,"R",26,"A",,"A",,"A",,"A",,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,153,1,118,1,153,-2,-2,1,1,"R",35,"R",25,"A",,1,1,1,1,2,1,1,2,1,2,1,"R",1513,2,"A",,"R",4510,"R",2740,"A",,"R",228,"R",333,"R",561,"R",2667,"R",1974,"R",561,"Z",0
192439,0,1,1,0,1,0,3,-2,-2,-2,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,2,2,1,2,1,2,2,2,2,2,2,"R",926,"R",2412,"R",623,"R",1703,"R",257,"R",658,"R",25,"R",40,2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,125,1,125,1,125,-2,-2,1,1,"R",30,"R",30,"R",30,1,1,1,1,1,1,1,1,1,2,1,"R",630,2,"A",,"R",4550,"R",2760,"A",,"R",282,"R",698,"R",980,"R",3338,"R",2326,"R",915,"R",65
192448,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,2,1,2,1,2,1,1,1,1,2,"R",1735,"R",3003,"R",1308,"R",2278,"R",409,"R",510,"R",5,"R",6,2,"R",850,"R",92,"R",76,"R",8,"R",440,"R",540,"R",440,"R",550,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,153,1,151,1,151,1,151,-2,-2,1,1,"R",30,"R",30,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",1711,2,"A",,"R",4900,"R",2790,"A",,"R",414,"R",516,"R",930,"R",4738,"R",3586,"R",919,"R",11
192457,0,1,1,0,0,0,3,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,-2,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192466,1,1,0,1,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,2,1,2,1,2,2,2,1,1,2,"R",420,"R",1050,"R",241,"R",664,"R",95,"R",165,"R",1,"R",4,2,"R",193,"R",85,"R",52,"R",23,"R",490,"R",600,"R",480,"R",580,"R",21,"R",27,"R",20,"R",27,"R",20,"R",25,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,115,2,-2,2,-2,-2,-2,1,1,"R",30,"R",30,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",734,1,"R",19,"R",4790,"R",3640,"A",,"R",96,"R",169,"R",265,"R",1470,"R",905,"R",260,"R",5
192475,0,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,2,1,3,1,3,1,3,2,4,2,"R",0,"R",21,"R",0,"R",17,"R",0,"R",8,"R",0,"R",9,2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",50,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"R",17,"R",17,"R",21,"R",17,"R",8,"R",9
192484,1,0,0,0,0,0,2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192509,1,1,0,0,1,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,3,1,"R",50,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192536,1,1,0,0,0,0,3,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,3,1,"R",50,"A",,"A",,1,1,2,2,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192554,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"A",,"R",30,"A",,1,2,2,1,2,1,2,2,1,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192563,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",30,"R",30,"A",,1,1,2,1,2,1,1,2,1,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192624,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,0,0,1,2,3,3,2,1,2,3,3,3,1,"R",28,"B",,"R",28,"B",,"R",28,"B",,"B",,"B",,1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,1,2,2,2,2,2,2,2,1,"R",40,1,"R",21,"A",,"A",,"R",1800,"R",28,"Z",0,"R",28,"R",28,"R",28,"R",28,"Z",0
192688,1,0,0,0,0,0,2,-2,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,2,3,3,1,3,3,3,3,3,1,"R",98,"R",776,"R",94,"R",753,"R",80,"R",652,"R",12,"R",94,1,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,2,"A",,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",92,"R",746,"R",838,"R",874,"R",847,"R",732,"R",106
192703,0,1,1,0,0,0,4,-2,-2,30,0,0,0,0,1,1,1,1,0,0,0,0,2,-2,-2,1,1,1,1,0,1,2,1,2,1,1,1,3,1,2,2,"R",1661,"R",2114,"R",1107,"R",1408,"R",355,"R",396,"R",0,"R",0,2,"R",739,"R",95,"R",23,"R",3,"R",490,"R",590,"R",490,"R",600,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,118,1,118,1,118,-2,-2,1,1,"R",40,"R",50,"A",,1,1,1,1,2,1,1,2,1,2,1,"R",1601,2,"A",,"A",,"A",,"R",7850,"R",355,"R",396,"R",751,"R",3775,"R",2515,"R",751,"Z",0
192712,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,1,1,1,1,1,1,0,0,0,2,-2,-2,1,1,1,1,0,1,2,1,3,1,1,1,1,2,1,2,"R",351,"R",387,"R",132,"R",143,"R",53,"R",52,"R",0,"R",0,2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",100,"R",100,"R",100,1,1,1,1,2,1,1,1,1,2,1,"R",353,2,"A",,"R",7300,"R",4200,"A",,"R",53,"R",52,"R",105,"R",738,"R",275,"R",105,"Z",0
192749,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,2,1,1,2,"R",837,"R",1673,"R",269,"R",649,"R",133,"R",282,"R",0,"R",0,2,"R",353,"R",90,"R",25,"R",6,"R",500,"R",600,"R",500,"R",600,"R",23,"R",26,"A",,"A",,"A",,"A",,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,196,1,196,2,-2,-2,-2,1,1,"R",50,"R",50,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",1060,1,"R",19,"R",5090,"R",3640,"A",,"R",133,"R",282,"R",415,"R",2510,"R",918,"R",415,"Z",0
192785,1,1,0,0,1,0,3,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,-2,-2,1,1,1,1,0,1,2,1,1,1,2,1,3,1,1,2,"R",16,"R",121,"R",13,"R",102,"R",6,"R",59,"R",6,"R",21,2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",12,"R",80,"R",92,"R",137,"R",115,"R",65,"R",27
192800,1,0,0,0,0,0,3,-2,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,1,"R",20,"A",,"A",,1,1,1,2,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192819,0,1,1,0,1,0,3,-2,-2,-2,0,1,0,1,1,1,1,0,0,0,0,0,2,-2,-2,1,1,1,1,0,1,2,1,2,1,2,1,3,1,1,2,"R",2402,"R",3802,"R",1279,"R",2102,"R",386,"R",582,"R",0,"R",0,2,"R",931,"R",96,"R",37,"R",4,"R",535,"R",635,"R",542,"R",652,"R",22,"R",28,"A",,"A",,"A",,"A",,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,118,1,118,1,118,1,118,-2,-2,1,1,"R",40,"R",30,"A",,1,1,1,1,2,1,1,1,1,2,1,"R",2610,1,"R",19,"R",5596,"R",3082,"A",,"R",386,"R",582,"R",968,"R",6204,"R",3381,"R",968,"Z",0
192828,1,0,0,0,0,0,2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,-2,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",,"A",,1,1,1,2,2,1,1,1,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
