UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL9,LEVEL10,LEVEL11,LEVEL12,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO3,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,PCTPOST,CALSYS,APFEE,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,XAPPFEEP,APPLFEEP,FT_UG,FT_FTUG,FT_GD,FT_FP,PT_UG,PT_FTUG,PT_GD,PT_FP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT  
101514,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
101541,0,1,0,0,0,0,4,-2,-2,54,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,1,2,2,3,1,1,-1,2,"B",.,"R",280,"B",.,"R",214,"B",.,"R",79,"B",.,"B",.,2,"R",7,"R",9,"R",77,"R",97,"R",460,"R",650,"R",450,"R",620,"R",18,"R",25,"R",18,"R",28,"R",16,"R",23,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,0,0,0,1,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",30,"A",.,"A",.,1,1,2,2,1,2,2,2,2,1,"R",249,1,"R",20,"R",3790,"R",2528,"A",.,2,"B",.,"R",79,"R",79,"R",280,"R",214,"R",79,"B",.
101569,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
101587,0,1,0,0,0,0,1,2,0,-2,0,0,1,0,1,0,1,0,0,0,0,0,2,1,3,1,2,3,3,1,1,-1,2,"R",360,"R",472,"R",284,"R",362,"R",163,"R",196,"R",4,"R",3,2,"R",1,"R",1,"R",365,"R",99,"B",.,"B",.,"B",.,"B",.,"R",16,"R",21,"R",15,"R",22,"R",15,"R",20,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,146,1,146,1,146,1,146,-2,1,1,"R",20,"R",20,"A",.,1,1,1,2,1,1,1,2,1,1,"R",893,1,"R",19,"R",1460,"R",1858,"A",.,2,"R",167,"R",199,"R",366,"R",832,"R",646,"R",359,"R",7
101602,1,1,-2,1,1,0,1,2,9,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
101648,0,1,-2,0,0,1,3,-2,-2,-2,0,0,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,-2,1,112,2,-2,2,-2,-2,1,1,"R",35,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,1,1,"R",600,1,"R",21,"A",.,"A",.,"R",3180,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
101675,0,1,0,0,0,0,4,-2,-2,55,0,0,0,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,-2,1,1,"R",25,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",750,1,"R",19,"R",3000,"R",2074,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
101693,0,1,0,0,0,0,4,-2,-2,75,0,0,1,0,1,0,1,0,0,0,0,0,2,1,2,1,2,3,3,1,1,3,1,"R",238,"R",294,"R",215,"R",261,"R",124,"R",131,"R",5,"R",8,1,"R",39,"R",15,"R",211,"R",82,"R",440,"R",575,"R",370,"R",520,"R",20,"R",25,"R",15,"R",20,"R",12,"R",18,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,-2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2,-2,1,337,1,337,1,337,-2,1,1,"R",30,"R",40,"A",.,1,1,1,2,1,1,1,2,2,1,"R",510,2,"A",.,"R",3360,"R",2680,"A",.,2,"R",129,"R",139,"R",268,"R",532,"R",476,"R",255,"R",13
101709,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,0,0,0,2,1,2,1,2,3,3,1,1,3,2,"R",435,"R",991,"R",307,"R",747,"R",141,"R",340,"R",6,"R",2,1,"B",.,"B",.,"R",456,"R",92,"B",.,"B",.,"B",.,"B",.,"R",19,"R",24,"R",19,"R",26,"R",17,"R",24,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,146,1,146,1,146,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,1,1,"R",1312,1,"R",21,"R",2558,"R",1408,"A",.,1,"R",147,"R",342,"R",489,"R",1426,"R",1054,"R",481,"R",8
101736,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,1,"R",76,3,"A",.,"R",1675,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
101879,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,1,0,0,0,0,2,2,2,1,2,3,3,1,1,-1,2,"B",.,"B",.,"B",.,"B",.,"R",422,"R",496,"R",8,"R",7,2,"R",32,"R",3,"R",886,"R",96,"R",390,"R",510,"R",467,"R",607,"R",18,"R",23,"R",17,"R",24,"R",17,"R",23,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,146,1,146,1,146,1,146,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,1,1,"R",1372,2,"A",.,"R",1960,"R",2210,"A",.,2,"R",430,"R",503,"R",933,"R",1704,"R",933,"R",918,"R",15
101897,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
101912,0,1,0,0,0,0,4,-2,-2,95,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3,1,2,1,3,1,1,-1,1,"R",395,"R",573,"R",268,"R",396,"R",185,"R",246,"R",1,"R",4,1,"R",193,"R",44,"R",264,"R",60,"R",410,"R",550,"R",280,"R",520,"R",16,"R",21,"R",15,"R",22,"R",15,"R",19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",1270,1,"R",19,"R",2800,"R",3830,"A",.,1,"R",186,"R",250,"R",436,"R",968,"R",664,"R",431,"R",5
101949,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
101958,1,0,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",90,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
101994,1,0,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,0,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
102030,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,0,0,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
102049,1,1,1,0,0,0,4,-2,-2,54,0,1,1,0,1,0,1,1,1,1,0,0,2,1,2,1,1,1,3,1,1,-1,1,"R",689,"R",1263,"R",582,"R",1135,"R",243,"R",424,"R",2,"R",2,1,"R",353,"R",53,"R",499,"R",75,"R",500,"R",620,"R",510,"R",610,"R",22,"R",28,"R",22,"R",29,"R",20,"R",26,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,126,1,126,1,126,1,126,-2,4,1,"R",35,"R",25,"R",50,1,1,1,1,1,1,1,1,1,1,"R",1860,1,"R",19,"R",3002,"R",2880,"A",.,2,"R",245,"R",426,"R",671,"R",1952,"R",1717,"R",667,"R",4
102067,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
102076,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,1,"R",90,1,"R",15,"R",1350,"R",1050,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
102094,1,1,1,1,0,0,1,2,0,-2,1,1,0,1,1,1,1,1,1,1,0,0,2,1,3,1,2,3,3,1,1,-1,2,"R",1763,"R",3009,"R",1523,"R",2603,"R",851,"R",1316,"R",158,"R",334,1,"R",93,"R",7,"R",1086,"R",86,"R",460,"R",605,"R",468,"R",570,"R",18,"R",24,"R",18,"R",25,"R",17,"R",23,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,134,1,134,1,134,-2,1,1,"R",25,"R",25,"R",50,1,1,1,1,1,1,1,2,1,1,"R",1966,1,"R",16,"R",2468,"R",2180,"A",.,2,"R",1009,"R",1650,"R",3659,"R",4772,"R",4126,"R",3167,"R",492
102216,1,1,-2,0,1,0,3,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",25,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
102234,1,1,1,0,0,0,4,-2,-2,30,1,1,1,0,1,1,1,0,0,0,0,0,2,1,2,1,1,1,3,1,1,3,2,"R",475,"R",715,"R",375,"R",578,"R",102,"R",173,"R",0,"R",0,2,"R",99,"R",36,"R",240,"R",87,"R",480,"R",600,"R",460,"R",610,"R",21,"R",26,"R",21,"R",28,"R",19,"R",25,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,337,1,337,1,337,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,2,1,"R",916,2,"A",.,"R",4000,"R",3730,"A",.,2,"R",102,"R",173,"R",275,"R",1190,"R",953,"R",275,"R",0
102261,0,1,0,0,0,0,3,-2,-2,-2,0,1,1,1,1,0,0,0,0,0,0,0,2,1,3,1,3,1,3,1,1,3,2,"R",96,"R",96,"R",58,"R",59,"R",32,"R",25,"R",2,"R",4,2,"R",8,"R",6,"R",58,"R",49,"R",690,"R",750,"R",690,"R",750,"R",19,"R",22,"R",19,"R",22,"R",19,"R",22,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",92,1,"R",15,"A",.,"A",.,"R",2150,2,"R",34,"R",29,"R",63,"R",192,"R",117,"R",57,"R",6
102270,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,2,1,1,1,1,3,1,"R",682,"R",940,"R",170,"R",200,"R",159,"R",107,"R",4,"R",5,2,"R",36,"R",14,"R",124,"R",47,"R",440,"R",490,"R",320,"R",420,"R",15,"R",19,"R",14,"R",19,"R",17,"R",19,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,-2,1,1,"R",50,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",1108,1,"R",20,"R",2640,"R",2830,"A",.,1,"R",163,"R",112,"R",275,"R",1622,"R",370,"R",266,"R",9
102298,0,1,0,0,0,0,4,-2,-2,76,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,2,1,3,1,1,3,2,"B",.,"B",.,"B",.,"B",.,"R",59,"R",109,"R",13,"R",1,2,"R",8,"R",4,"R",39,"R",21,"R",270,"R",470,"R",330,"R",470,"R",16,"R",22,"R",14,"R",25,"R",14,"R",24,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",25,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",660,1,"R",20,"R",1600,"R",2540,"A",.,2,"R",72,"R",110,"R",182,"R",1947,"R",743,"R",168,"R",14
102313,1,0,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
102368,1,1,1,0,1,0,1,2,0,-2,0,0,1,0,1,0,1,1,0,0,0,0,2,1,3,1,2,3,3,1,1,2,1,"R",2335,"R",2551,"R",1817,"R",2132,"R",660,"R",785,"R",405,"R",234,1,"R",89,"R",4,"R",872,"R",41,"B",.,"B",.,"B",.,"B",.,"R",17,"R",23,"R",16,"R",24,"R",16,"R",21,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,134,1,134,1,135,1,135,-2,1,1,"R",30,"R",50,"A",.,1,1,1,2,1,1,1,2,1,1,"R",1525,1,"R",19,"R",2300,"R",2512,"A",.,2,"R",1065,"R",1019,"R",2084,"R",4886,"R",3949,"R",1445,"R",639
102377,1,1,1,1,1,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,1,1,0,0,2,1,2,1,2,2,2,1,1,-1,1,"R",845,"R",1120,"R",676,"R",907,"R",309,"R",388,"R",7,"R",5,1,"R",355,"R",50,"R",440,"R",62,"R",390,"R",510,"R",380,"R",510,"R",17,"R",20,"R",17,"R",18,"R",19,"R",20,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,161,1,161,1,161,1,161,-2,1,1,"R",25,"R",25,"R",25,1,1,1,1,1,1,1,1,2,1,"R",2040,2,"A",.,"A",.,"A",.,"R",6150,1,"R",316,"R",393,"R",709,"R",1965,"R",1583,"R",697,"R",12
102395,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",100,"R",50,"A",.,1,2,1,2,1,2,1,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
102429,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,1,"R",218,3,"A",.,"R",1350,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
102553,1,1,1,1,1,0,1,2,0,-2,1,1,1,1,1,1,1,1,0,0,0,0,2,2,2,1,3,3,3,1,1,3,2,"R",1191,"R",1569,"R",869,"R",1187,"R",548,"R",714,"R",106,"R",193,2,"R",886,"R",52,"R",382,"R",22,"R",440,"R",580,"R",450,"R",570,"R",18,"R",24,"R",16,"R",24,"R",17,"R",24,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,213,2,-2,1,213,-2,1,1,"R",40,"R",45,"A",.,1,1,1,2,1,1,1,2,1,1,"R",956,2,"A",.,"R",4130,"R",2800,"A",.,2,"R",654,"R",907,"R",1561,"R",2760,"R",2056,"R",1262,"R",299
102614,1,1,1,1,1,0,1,2,0,-2,1,1,1,1,1,1,1,0,1,0,0,0,2,1,3,1,3,3,3,1,1,3,2,"R",953,"R",1020,"R",677,"R",757,"R",427,"R",428,"R",71,"R",128,2,"R",549,"R",49,"R",353,"R",31,"R",460,"R",600,"R",450,"R",580,"R",17,"R",24,"R",16,"R",23,"R",17,"R",24,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,213,2,-2,1,213,-2,1,1,"R",40,"R",50,"A",.,1,1,1,2,1,1,1,2,1,1,"R",1467,1,"R",19,"R",2990,"R",2590,"A",.,2,"R",498,"R",556,"R",1054,"R",1973,"R",1434,"R",855,"R",199
