UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL9,LEVEL10,LEVEL11,LEVEL12,ACCRD1,ACCRD2,REGACCRD,ACCRD3,ACCRD4,SACCR,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO1,SLO2,SLO3,SLO4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,INSTTOYR,PCTPOST,CALSYS,APFEE,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,XAPPFEEP,APPLFEEP,FT_UG,FT_FTUG,FT_GD,FT_FP,PT_UG,PT_FTUG,PT_GD,PT_FP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT  
130396,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
130448,0,1,-2,0,0,0,4,-2,-2,30,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,2,1,1,1,2,1,3,2,2,1,"R",11,"R",27,"R",6,"R",22,"R",1,"R",4,"B",.,"R",11,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",35,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",1,"R",15,"R",16,"R",38,"R",28,"R",5,"R",11
130493,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,1,0,1,2,2,2,1,2,2,3,1,1,2,"R",1944,"R",3025,"R",1141,"R",2109,"R",497,"R",899,"R",11,"R",20,2,"R",1366,"R",96,"B",.,"B",.,"R",430,"R",480,"R",430,"R",470,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,153,1,153,1,153,1,153,-2,-2,1,1,"R",50,"R",50,"A",.,1,1,1,2,1,1,1,2,1,1,"R",2600,1,"R",19,"R",4049,"R",3226,"A",.,2,"R",508,"R",919,"R",1427,"R",4969,"R",3250,"R",1396,"R",31
130509,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,"R",25,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
130581,1,1,0,0,0,0,2,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-2,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"A",.,"R",50,"A",.,2,2,1,2,2,2,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
130590,0,1,0,1,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,0,0,2,2,2,2,1,1,1,3,1,1,1,"R",2590,"R",2920,"R",913,"R",1080,"R",293,"R",257,"R",0,"R",0,1,"R",308,"R",56,"R",87,"R",16,"R",590,"R",700,"R",620,"R",710,"R",25,"R",29,"R",24,"R",29,"R",24,"R",29,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,185,1,185,1,185,1,185,-2,-2,1,1,"R",50,"R",50,"A",.,1,1,1,2,1,2,1,2,2,1,"R",1889,1,"R",19,"R",5310,"R",2950,"A",.,1,"R",293,"R",257,"R",550,"R",5510,"R",1993,"R",550,"R",0
130606,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
130624,0,1,0,0,0,0,1,1,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,2,2,1,1,1,2,1,2,1,1,2,"R",1370,"R",409,"R",225,"R",85,"R",206,"R",79,"R",0,"R",0,2,"R",283,"R",92,"R",122,"R",40,"R",580,"R",670,"R",620,"R",680,"R",25,"R",30,"R",26,"R",30,"R",26,"R",30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,173,1,186,1,186,1,186,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,2,2,2,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",206,"R",79,"R",285,"R",1779,"R",310,"R",285,"R",0
130697,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,1,1,0,0,0,0,1,3,1,0,2,2,2,2,1,2,1,3,1,2,2,"R",2700,"R",3868,"R",823,"R",1020,"R",344,"R",385,"R",0,"R",0,2,"R",695,"R",95,"B",.,"B",.,"R",660,"R",750,"R",650,"R",740,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,185,1,185,1,185,1,185,-2,-2,1,1,"R",55,"B",.,"A",.,1,1,1,2,1,2,1,2,2,1,"R",2546,2,"A",.,"R",5122,"R",3352,"A",.,1,"R",344,"R",385,"R",729,"R",6568,"R",1843,"R",729,"R",0
130776,0,1,1,0,0,0,1,2,0,-2,0,1,1,0,1,1,1,0,1,0,0,0,1,1,3,1,0,1,2,1,1,1,2,2,3,1,1,1,"R",1615,"R",2011,"R",858,"R",1150,"R",364,"R",444,"R",6,"R",6,1,"R",797,"R",97,"B",.,"B",.,"R",440,"R",540,"R",430,"R",530,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,173,1,178,1,178,1,178,-2,-2,1,1,"R",50,"R",50,"A",.,1,1,1,2,1,1,1,2,1,1,"R",1606,2,"A",.,"R",3950,"R",2940,"A",.,2,"R",370,"R",450,"R",820,"R",3626,"R",2008,"R",808,"R",12
130785,1,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"A",.,"R",50,"A",.,2,2,1,2,2,2,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
130794,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,1,1,1,0,0,1,1,3,0,0,1,2,2,2,1,3,1,2,1,1,1,"R",8543,"R",9192,"R",1028,"R",986,"R",672,"R",681,"B",.,"B",.,1,"R",1324,"R",98,"R",264,"R",19,"R",690,"R",790,"R",690,"R",790,"R",30,"R",34,"B",.,"B",.,"B",.,"B",.,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,-2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117,-2,-2,1,1,"R",75,"R",85,"R",85,1,1,1,1,1,2,1,1,2,1,"R",4550,2,"A",.,"R",4930,"R",4100,"A",.,1,"R",672,"R",681,"R",1353,"R",17735,"R",2014,"R",1353,"B",.
130837,1,1,-2,0,0,0,3,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-2,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",30,"A",.,"A",.,1,2,-2,-2,2,2,-2,-2,2,1,"R",32,3,"A",.,"R",1400,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
130873,1,1,-2,0,0,0,2,-2,-2,-2,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,0,-2,1,0,1,2,3,3,2,3,3,3,3,3,1,"R",6,"R",157,"R",6,"R",157,"R",5,"R",156,"R",1,"R",1,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,1,"R",25,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",6,"R",157,"R",163,"R",163,"R",163,"R",161,"R",2
130882,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,-2,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
130891,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",10,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
130907,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",10,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
130916,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",10,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
130934,1,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,2,1,2,1,2,1,3,1,1,2,"R",1389,"R",2069,"R",722,"R",1209,"R",287,"R",400,"R",29,"R",31,2,"R",609,"R",81,"R",44,"R",5,"R",360,"R",460,"R",350,"R",460,"R",13,"R",17,"R",10,"R",16,"R",14,"R",17,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,121,1,121,1,121,1,121,-2,-2,1,1,"R",15,"R",30,"A",.,1,1,1,2,1,1,1,2,1,1,"R",2162,2,"A",.,"R",4351,"R",2410,"A",.,2,"R",316,"R",431,"R",747,"R",3458,"R",1931,"R",687,"R",60
130943,0,1,1,0,0,0,1,9,0,-2,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,2,1,2,1,1,1,1,1,1,2,"R",9205,"R",13003,"R",4080,"R",5919,"R",1434,"R",2014,"R",6,"R",4,2,"R",3438,"R",99,"R",325,"R",9,"R",540,"R",630,"R",560,"R",650,"R",24,"R",28,"R",23,"R",28,"R",24,"R",29,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,103,1,110,1,110,1,110,-2,-2,4,1,"R",60,"R",60,"A",.,1,1,1,2,1,1,1,2,1,1,"R",7115,2,"A",.,"R",3668,"R",2790,"A",.,2,"R",1440,"R",2018,"R",3458,"R",22208,"R",9999,"R",3448,"R",10
130989,0,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,2,2,1,1,1,3,3,3,2,1,2,"R",199,"R",209,"R",111,"R",122,"R",89,"R",88,"R",22,"R",34,-1,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,2,-2,1,323,2,-2,1,323,-2,-2,1,1,"R",30,"R",30,"A",.,1,1,1,2,1,1,1,2,2,1,"R",300,3,"A",.,"R",4116,"A",.,"A",.,2,"R",111,"R",122,"R",233,"R",408,"R",233,"R",177,"R",56
131061,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,0,-2,1,0,1,2,3,3,1,3,3,3,3,3,2,"R",6,"R",80,"R",3,"R",51,"R",1,"R",39,"R",2,"R",12,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,2,"A",.,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",3,"R",51,"R",54,"R",86,"R",54,"R",40,"R",14
131098,0,1,0,0,0,0,4,-2,-2,71,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,2,1,2,2,3,2,1,2,"R",1085,"R",1090,"R",626,"R",679,"R",226,"R",238,"R",0,"R",0,2,"R",380,"R",82,"R",0,"R",0,"R",460,"R",530,"R",470,"R",530,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,342,1,193,1,193,1,193,-2,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,2,1,"R",830,1,"R",19,"R",3240,"R",3240,"A",.,2,"R",226,"R",238,"R",464,"R",2175,"R",1305,"R",464,"R",0
131113,0,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,323,1,323,1,323,-2,-2,3,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
131159,0,1,0,0,0,0,4,-2,-2,71,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,2,1,3,1,1,1,2,1,1,2,"R",4758,"R",7440,"R",2198,"R",4296,"R",435,"R",771,"R",3,"R",0,2,"R",1153,"R",95,"R",323,"R",26,"R",580,"R",690,"R",570,"R",660,"R",25,"R",29,"B",.,"B",.,"B",.,"B",.,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,-2,0,1,1,0,1,0,1,1,1,0,0,0,0,0,2,-2,1,128,2,-2,1,128,-2,-2,1,1,"R",45,"R",50,"R",65,1,1,1,1,1,1,1,1,2,1,"R",4547,2,"A",.,"R",6590,"R",3818,"A",.,2,"R",438,"R",771,"R",1209,"R",12198,"R",6494,"R",1206,"R",3
131283,0,1,1,0,0,0,4,-2,-2,30,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,2,1,1,1,2,2,2,1,1,1,"R",1187,"R",1561,"R",937,"R",1314,"R",284,"R",362,"R",13,"R",14,1,"R",627,"R",93,"R",155,"R",23,"R",530,"R",640,"R",520,"R",630,"R",22,"R",28,"B",.,"B",.,"B",.,"B",.,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,192,1,164,1,164,1,164,-2,-2,1,1,"R",55,"R",55,"R",60,1,1,1,1,1,1,1,1,2,1,"R",2079,2,"A",.,"R",5428,"R",4070,"A",.,1,"R",297,"R",376,"R",673,"R",2748,"R",2251,"R",646,"R",27
131308,0,1,0,1,0,0,3,-2,-2,-2,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,"R",65,"R",157,"R",37,"R",113,"R",13,"R",43,"R",0,"R",0,2,"R",54,"R",96,"R",6,"R",11,"R",495,"R",610,"R",450,"R",555,"R",18,"R",20,"R",18,"R",24,"R",17,"R",18,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",40,"R",75,"A",.,1,1,1,2,1,1,1,2,2,1,"R",116,3,"A",.,"R",7900,"A",.,"A",.,2,"R",13,"R",43,"R",56,"R",222,"R",150,"R",56,"R",0
131399,1,1,0,0,0,0,1,8,9,-2,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,327,2,-2,2,-2,-2,-2,1,1,"R",20,"R",20,"A",.,1,1,1,2,1,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
131405,0,1,1,0,0,0,4,-2,-2,30,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"A",.,"R",50,"R",50,2,2,1,1,2,2,1,1,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
131450,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,2,1,3,1,2,1,3,1,2,2,"R",212,"R",211,"R",147,"R",170,"R",106,"R",121,"R",0,"R",0,2,"R",33,"R",15,"R",192,"R",85,"B",.,"B",.,"B",.,"B",.,"R",14,"R",18,"R",11,"R",17,"R",15,"R",18,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,164,1,164,1,164,-2,-2,1,1,"R",50,"R",50,"A",.,1,1,1,2,1,1,1,2,2,1,"R",1220,2,"A",.,"R",4720,"R",3700,"A",.,2,"R",106,"R",121,"R",227,"R",423,"R",317,"R",227,"R",0
131469,0,1,1,0,0,0,3,-2,-2,-2,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,2,2,2,1,1,1,3,1,1,1,"R",7753,"R",10689,"R",2956,"R",4147,"R",927,"R",1333,"R",3,"R",3,1,"R",2148,"R",95,"R",434,"R",19,"R",590,"R",690,"R",590,"R",680,"R",25,"R",29,"B",.,"B",.,"B",.,"B",.,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,103,1,103,1,103,-2,-2,1,1,"R",70,"R",60,"R",75,1,1,1,1,1,1,1,1,2,1,"R",7419,2,"A",.,"R",7210,"R",3000,"A",.,1,"R",930,"R",1336,"R",2266,"R",18442,"R",7103,"R",2260,"R",6
